Date,Country,Price(USD)
28-04-2015,China,1.719142696
04-10-2019,Brazil,8.060567224
12-03-2023,Germany,6.781346517
17-02-2019,Brazil,7.958890779
01-04-2016,China,7.171705807
09-12-2023,Germany,3.015809046
22-02-2016,USA,3.886610695
10-02-2021,Germany,4.538532071
26-05-2021,Nepal,6.978288756
08-01-2022,Argentina,6.766805033
30-07-2018,UK,5.373059137
08-02-2022,Argentina,8.027308872
21-07-2023,China,7.50959865
05-12-2022,Singapore,4.744517758
16-02-2016,Germany,6.534541368
02-01-2017,Singapore,3.32070496
04-04-2015,Nepal,4.771327311
05-10-2019,Austria,2.42310899
26-04-2015,USA,3.464900915
11-04-2018,Poland,8.156770624
04-11-2022,UK,8.491642637
15-09-2017,Singapore,3.570774424
20-12-2020,Germany,4.262208427
15-01-2015,Germany,3.419889171
31-05-2017,China,6.114609605
03-02-2022,Poland,7.171816479
13-09-2018,Germany,1.586373812
19-08-2018,China,5.479087529
06-06-2021,Brazil,7.351998574
06-07-2022,India,4.6066608
01-08-2017,USA,4.579364956
12-01-2020,Canada,1.759026339
27-09-2022,Brazil,4.861455369
28-08-2019,Singapore,3.0248975
26-05-2015,USA,5.556992259
29-03-2022,UK,3.435119698
05-05-2016,Germany,5.360135095
29-07-2018,UK,4.583076613
03-10-2018,China,6.861837808
08-10-2018,China,3.316785619
30-04-2022,Canada,2.390557361
02-05-2019,Poland,2.721467227
17-03-2016,Germany,6.091847057
23-12-2016,Austria,2.301125941
21-04-2015,USA,2.789788453
29-04-2023,Singapore,7.523991943
15-04-2020,Germany,3.721341053
12-06-2023,Singapore,6.521503878
12-07-2020,USA,8.161926545
25-10-2023,China,8.326976298
10-04-2015,USA,6.248714737
19-05-2015,Brazil,5.283089482
15-03-2018,USA,5.704051872
14-08-2021,Brazil,2.26414435
08-06-2017,Singapore,4.606688788
09-02-2018,Singapore,2.042151575
29-08-2022,Austria,3.780523322
03-08-2018,Brazil,7.303964971
06-12-2020,Poland,4.411787692
13-06-2017,Poland,4.485327312
29-03-2015,China,2.501556375
31-01-2018,Brazil,5.748767179
22-12-2022,Brazil,3.844900495
26-11-2023,Nepal,7.78174558
21-06-2016,Brazil,4.794795242
18-05-2022,China,5.853414582
01-01-2019,India,4.078113394
03-01-2019,China,8.012159601
11-03-2019,Germany,1.678747004
02-05-2015,Germany,2.980357533
17-04-2016,Brazil,5.075572997
20-01-2018,Argentina,5.057275895
23-01-2021,Germany,6.489881675
19-06-2021,Austria,4.151877849
21-08-2016,Germany,1.7281967
27-06-2016,Argentina,2.550522802
30-05-2023,Poland,2.049114806
05-06-2019,UK,8.21037617
03-11-2021,Austria,5.457816694
16-01-2023,Germany,5.912270627
02-08-2019,Argentina,4.426560825
25-12-2015,Argentina,2.348696611
01-03-2017,Singapore,7.087438832
07-09-2022,Germany,4.806304117
24-04-2021,Singapore,5.142351986
13-06-2019,Brazil,3.384279045
23-09-2016,Germany,3.551457162
06-12-2022,Austria,3.800791522
06-06-2023,Brazil,3.116234915
12-02-2021,Brazil,6.737317956
29-11-2016,UK,6.351511931
01-06-2023,Canada,6.629588311
01-01-2023,Nepal,4.033168119
24-04-2018,Brazil,5.423199904
24-08-2023,UK,7.902448584
04-02-2022,Poland,4.889081636
19-12-2015,Austria,4.64277615
18-08-2023,Nepal,3.108343124
28-05-2019,India,7.980018636
11-07-2023,Austria,6.9351379
27-08-2021,Nepal,6.218735889
29-07-2016,Poland,2.466981077
01-08-2017,China,7.070991643
02-01-2017,Brazil,3.696910373
19-04-2020,UK,4.359519533
09-12-2023,Singapore,8.382734254
18-06-2018,Germany,4.959401641
14-02-2016,Austria,7.799107278
28-06-2020,Canada,1.608585761
20-04-2015,UK,4.430379218
03-02-2015,Singapore,6.479673121
21-02-2022,Canada,6.699977947
11-07-2018,India,7.586211564
11-01-2018,Nepal,1.667520246
02-08-2019,India,8.429534387
02-02-2022,India,5.104279645
09-09-2021,Singapore,7.930361023
04-02-2021,Nepal,3.980574398
21-05-2021,Nepal,6.378500893
06-08-2022,Austria,6.483884581
23-04-2020,UK,3.857658053
03-01-2019,Brazil,5.640346015
25-12-2019,Germany,2.25440254
23-01-2021,Argentina,1.816663887
11-06-2015,Argentina,7.945065964
01-04-2022,Canada,7.874719574
13-08-2017,Poland,4.648276003
01-03-2017,Nepal,3.525037991
25-06-2020,Canada,6.400795847
19-09-2016,Argentina,2.784155451
26-04-2019,Germany,7.914392931
01-09-2020,Singapore,2.086526439
24-01-2015,USA,5.654873007
07-11-2022,Brazil,6.217349638
15-11-2018,Canada,4.155622067
19-04-2018,Canada,2.737055835
07-03-2021,Argentina,5.616566144
22-01-2019,UK,3.125844814
29-06-2018,Canada,3.887820477
05-02-2019,Germany,5.123743491
14-03-2022,Singapore,5.558797446
02-07-2023,Nepal,3.496800402
02-03-2019,Nepal,3.730048107
17-05-2016,India,8.174595676
21-07-2015,USA,7.197910261
26-02-2017,Argentina,7.676689162
12-07-2016,Argentina,2.974764824
20-01-2018,Singapore,3.447793588
20-12-2023,Germany,3.700571743
04-03-2017,Brazil,3.493536697
30-05-2018,UK,3.514902137
26-12-2023,Canada,4.572417211
08-08-2015,India,3.519351747
24-11-2015,China,8.42163902
28-01-2018,UK,7.971610968
01-04-2015,Poland,3.450400956
17-03-2019,UK,2.947901784
15-05-2018,Singapore,6.784053171
26-03-2023,USA,5.688740777
03-10-2023,USA,8.218996921
20-04-2015,Singapore,5.265411448
16-07-2015,Austria,1.546655747
25-10-2023,USA,4.086783911
08-02-2017,China,8.092641709
09-05-2017,Germany,4.485517927
10-07-2023,Canada,5.146257266
31-01-2015,Canada,3.564591068
15-10-2022,UK,6.513756364
06-06-2023,UK,4.610835442
27-03-2022,Nepal,4.952788851
26-12-2017,UK,7.551519259
15-05-2018,China,6.621436199
30-09-2016,UK,8.279077019
16-01-2022,UK,6.709942747
14-07-2016,Austria,6.591531132
10-09-2023,Brazil,2.597090338
27-10-2023,Brazil,3.432756209
23-04-2019,Poland,6.648652215
18-09-2019,Poland,6.939318996
05-09-2023,Argentina,6.315563025
10-05-2016,USA,4.53364337
03-01-2017,Argentina,7.059381795
23-08-2020,Brazil,2.832790739
16-11-2021,Singapore,6.12791299
14-10-2017,Poland,1.749453304
16-10-2017,Poland,5.890995339
30-04-2021,Austria,2.458122709
19-10-2021,Nepal,7.604803753
10-01-2019,Austria,6.213433417
21-12-2015,China,4.790807866
14-03-2020,Canada,7.197081963
24-10-2017,Argentina,4.977084823
20-09-2022,India,2.890010777
24-01-2015,UK,8.155829308
03-02-2016,Argentina,6.746121835
02-09-2015,USA,4.54023147
29-10-2018,Canada,5.404160129
28-10-2019,Austria,6.469933571
23-03-2018,USA,4.427115439
27-07-2019,China,5.793647555
27-07-2018,Poland,5.587292691
25-10-2021,Poland,3.940926428
11-03-2021,Singapore,6.098586766
21-11-2020,India,7.645227552
21-07-2021,Austria,7.625273511
29-03-2022,Poland,4.895419653
25-04-2016,Poland,4.245470391
01-12-2023,Brazil,5.303893204
07-11-2021,China,2.175732631
12-08-2022,UK,8.240432659
13-07-2021,China,4.437158188
19-07-2016,Canada,3.777779324
24-04-2017,Poland,4.474056988
11-08-2019,India,4.753151526
03-05-2015,Brazil,6.124290018
13-01-2016,Brazil,6.378780065
22-04-2023,Argentina,2.396405059
17-09-2019,Canada,7.380845797
14-07-2016,Canada,5.707411542
28-06-2016,Poland,3.144020283
29-03-2023,China,3.375467059
14-04-2023,Austria,7.728674292
19-01-2015,Nepal,1.925622828
28-03-2023,Brazil,3.33123677
18-12-2019,Brazil,4.378603591
02-05-2020,Canada,4.476394965
22-12-2023,China,7.886581111
17-12-2022,China,4.898537748
26-11-2015,Austria,3.878890898
12-07-2023,USA,3.659574547
01-04-2020,Nepal,3.049170323
11-08-2018,India,5.252091687
22-10-2016,Poland,2.272209344
14-06-2017,Germany,5.775259803
16-05-2015,India,5.734728439
14-06-2017,USA,8.151949943
02-03-2020,USA,7.116890145
15-09-2016,UK,6.963034681
26-01-2022,Brazil,7.885599952
31-01-2016,Singapore,1.944253464
03-11-2019,USA,5.13054299
28-02-2018,Brazil,5.248308639
31-10-2019,India,7.367043367
01-02-2020,Nepal,7.51805985
16-07-2020,Austria,3.531312388
19-11-2019,India,7.874576461
01-08-2019,Brazil,4.393766958
26-02-2021,Singapore,6.633340446
16-11-2018,USA,1.752524807
13-12-2016,USA,6.785852682
06-10-2023,Singapore,2.217645113
11-08-2015,Nepal,7.039404231
04-10-2016,USA,2.598618545
22-05-2022,China,1.669710536
20-03-2018,Poland,6.906881443
02-01-2023,Austria,1.736446097
10-09-2023,Argentina,2.365499815
29-11-2017,Nepal,6.086931711
18-03-2018,India,7.228071207
16-06-2019,China,7.533885863
05-02-2019,UK,2.017231699
07-06-2015,Argentina,6.424424695
15-01-2019,Argentina,4.407660165
15-12-2018,USA,6.69856388
09-11-2022,Singapore,5.734103027
07-05-2022,India,2.168896721
20-07-2018,Germany,7.048340043
01-09-2021,Austria,7.320302011
23-06-2022,China,6.993402304
18-04-2016,Nepal,5.086489418
18-07-2017,USA,3.615077838
24-04-2020,Canada,2.918666852
01-02-2021,China,8.284836721
17-06-2019,Germany,4.799802472
28-07-2021,China,4.506741991
06-12-2020,Austria,8.268204308
04-03-2022,Singapore,3.449905302
17-06-2019,China,7.8536603
02-09-2021,Singapore,5.046154534
06-09-2020,Nepal,1.620487727
07-04-2016,Canada,6.592902174
26-10-2016,Brazil,6.838902681
28-10-2017,Argentina,2.258130067
02-09-2016,Austria,5.545156418
13-05-2015,USA,4.281440328
06-04-2019,Austria,4.629597005
22-07-2016,Canada,5.442072874
23-04-2023,Poland,3.67426874
10-02-2023,India,7.167765509
19-06-2019,UK,2.167723245
18-11-2017,India,2.953772732
13-08-2021,Canada,5.653866729
27-04-2015,UK,2.489313959
24-07-2019,Germany,7.366492773
04-04-2015,Singapore,6.561226896
20-01-2017,Germany,6.824071196
17-07-2023,USA,6.871859353
23-01-2021,China,4.383010083
17-07-2021,Argentina,3.865079364
22-06-2016,India,1.75556797
24-01-2021,Argentina,5.457186522
20-12-2022,Nepal,7.599995412
24-11-2017,China,6.33278137
31-12-2016,Singapore,7.062870535
25-11-2018,Singapore,4.998708264
10-02-2015,Poland,3.150175365
16-02-2020,Canada,6.462077203
10-11-2018,Singapore,5.383650713
25-04-2018,Argentina,8.449287512
01-02-2022,UK,7.94861274
11-12-2016,Nepal,6.394788947
21-06-2015,Nepal,2.390977385
28-07-2022,USA,2.6346518
27-06-2015,Argentina,2.35034381
05-11-2021,Austria,4.563208819
29-08-2018,UK,1.773433635
26-08-2015,Nepal,4.96629169
01-09-2015,Poland,7.122075414
06-02-2019,Canada,2.479057724
13-11-2020,Singapore,4.427031404
17-10-2015,USA,3.577257163
07-01-2017,Nepal,8.470210188
24-02-2022,Argentina,7.953791523
22-08-2019,Poland,3.39775343
13-04-2018,Brazil,5.805703411
25-03-2022,Brazil,5.446672682
07-07-2015,India,2.490623176
10-10-2023,Singapore,6.295167129
02-02-2020,Germany,8.163967542
22-05-2022,Brazil,5.135658489
23-01-2019,China,4.804770255
19-05-2019,Austria,8.053417491
01-12-2022,Argentina,6.540911801
17-10-2019,India,2.649667477
07-01-2021,Argentina,7.305856111
04-07-2023,USA,3.7238162
08-01-2021,India,2.552443536
21-02-2016,UK,8.453172221
02-02-2020,USA,3.682883567
05-11-2021,Austria,2.894873469
17-07-2017,UK,5.264120461
03-09-2016,Brazil,2.163001973
18-12-2021,Germany,4.780858719
26-12-2016,India,1.967404011
29-08-2018,Poland,5.414092624
14-04-2016,Austria,3.91470212
03-05-2017,USA,7.995156492
02-01-2018,China,3.489313034
23-07-2023,Nepal,5.591278695
04-04-2017,China,4.070923622
15-01-2018,Nepal,8.040155439
16-08-2015,Singapore,5.287118953
01-06-2023,Poland,2.918116782
05-07-2021,Germany,2.566952621
25-05-2022,Argentina,3.015090286
04-06-2022,India,3.340563319
14-06-2021,UK,2.386928615
18-03-2020,Singapore,5.611219432
26-11-2021,Nepal,3.81112133
30-04-2016,Germany,5.733426451
30-05-2020,Argentina,7.599356087
22-03-2017,Poland,7.864608208
06-08-2015,Austria,2.67669572
22-07-2023,Austria,8.423610579
29-07-2023,UK,8.006829803
20-02-2019,Germany,2.525441587
02-11-2017,India,4.828248003
06-05-2015,USA,3.763365131
29-03-2022,USA,2.45882449
24-05-2020,Canada,4.477840168
04-04-2018,Canada,3.789625549
10-04-2021,Singapore,6.820051989
14-06-2019,Austria,5.421015946
06-05-2016,Nepal,6.917437357
07-11-2018,Argentina,4.821346011
22-12-2021,China,7.370545981
10-02-2022,Brazil,5.214798551
17-03-2015,Germany,7.395338546
16-01-2015,India,8.11842953
21-03-2016,China,6.479433745
23-05-2017,Nepal,5.423401058
11-08-2021,Canada,6.365698282
16-01-2021,China,6.297573096
21-10-2021,Singapore,7.798334942
04-01-2021,Poland,3.937263424
23-01-2019,USA,7.56296907
07-12-2017,Canada,6.895213482
05-12-2018,Brazil,6.599440522
02-01-2018,Austria,5.818819358
20-06-2016,Austria,4.177201909
03-08-2018,India,8.032347115
19-12-2017,USA,2.870852598
06-04-2020,Brazil,5.182018164
09-09-2020,USA,5.603318856
01-04-2022,Brazil,2.158759388
20-05-2018,Brazil,7.9106497
24-05-2019,Singapore,7.950947673
01-09-2021,Germany,3.411194811
19-05-2016,Poland,3.424659926
11-06-2022,Canada,4.288058015
27-10-2023,Argentina,6.429851404
30-07-2015,China,5.876892883
08-11-2015,Germany,7.263279961
20-09-2020,Argentina,7.993023875
22-01-2023,Germany,5.925680579
27-12-2019,Canada,2.716396774
23-03-2021,Argentina,7.624557819
05-12-2016,Singapore,7.152014797
10-08-2021,USA,4.086737016
09-09-2015,Germany,7.759855948
06-04-2020,India,6.439477035
25-06-2022,India,7.596392549
06-04-2023,India,2.079772345
29-05-2022,UK,1.89233596
17-06-2019,Poland,6.474136088
28-04-2020,Brazil,2.182328224
14-04-2018,Singapore,3.442347161
06-07-2018,Austria,6.08573656
20-06-2022,Argentina,1.616721178
20-04-2021,Poland,7.437610181
11-07-2019,Brazil,7.784155309
23-02-2019,India,7.840073242
30-10-2020,Germany,6.554948752
08-04-2022,Brazil,5.114383147
24-02-2016,Poland,4.322211593
05-10-2018,Poland,6.187488224
09-11-2018,UK,2.850579551
17-06-2020,Singapore,2.532597625
12-07-2019,China,2.087780902
27-07-2015,Canada,1.811559006
13-05-2017,Germany,2.890783808
18-05-2019,Singapore,4.364760587
17-06-2019,Poland,6.727798998
28-09-2019,USA,3.678151659
02-07-2023,Singapore,3.954793444
10-11-2017,Brazil,4.763765953
24-06-2016,Argentina,2.102666631
16-10-2015,Canada,2.117133676
14-08-2015,UK,2.777506799
17-05-2019,UK,2.799612226
04-08-2023,Germany,5.886374591
30-04-2019,USA,6.86705798
28-10-2016,USA,3.022680964
07-08-2017,Brazil,4.722443689
11-04-2015,Argentina,8.102661302
09-10-2023,China,7.361158257
25-02-2015,Poland,8.098601925
15-04-2022,Austria,6.731859031
12-08-2015,Argentina,2.429143706
19-08-2023,USA,4.155173197
09-09-2023,China,2.746028252
10-09-2016,India,5.455279702
06-05-2017,Nepal,3.081722661
25-06-2015,Austria,3.409595968
30-03-2015,Austria,2.739784612
24-09-2015,China,3.315478629
27-09-2016,Canada,3.351816003
09-07-2017,Canada,3.986071721
21-06-2017,Brazil,3.942014377
27-03-2016,Poland,5.16129914
25-08-2015,Poland,6.309279113
02-12-2021,India,1.757117656
15-06-2016,Germany,4.199764841
18-04-2018,Singapore,5.480979133
01-02-2022,Argentina,4.536973785
11-12-2021,Poland,7.176358259
13-07-2020,China,2.952128704
08-04-2021,Argentina,8.279433187
05-10-2017,Singapore,7.309003779
01-01-2022,China,2.135302503
06-09-2018,Austria,3.307496947
03-06-2017,Canada,3.325921403
19-03-2018,UK,5.119208735
28-05-2016,Poland,2.804978574
17-11-2016,India,4.770728105
05-08-2019,Brazil,4.105979234
10-06-2017,Nepal,6.108133652
05-05-2016,USA,3.756604328
01-07-2020,UK,5.906304557
25-12-2015,USA,2.6112535
28-09-2020,Canada,3.842987346
31-07-2015,Poland,7.820859117
10-09-2016,India,7.892041761
07-07-2023,China,2.639219502
30-09-2016,Singapore,2.803125085
04-09-2016,USA,4.573060979
09-08-2022,Germany,4.695119732
14-06-2015,Germany,6.361489065
04-04-2020,Argentina,4.295334364
09-11-2018,Austria,3.268023387
07-07-2015,Brazil,5.706593449
17-04-2019,Canada,6.249890892
16-09-2020,China,1.780902779
22-05-2019,Austria,6.842210938
21-05-2018,Singapore,2.25498721
18-07-2019,Nepal,6.918507136
28-09-2022,Germany,4.305250892
14-02-2016,USA,2.648181763
19-07-2021,India,7.956475184
04-03-2023,Germany,8.256649277
21-09-2022,Singapore,2.889235002
05-05-2015,Germany,6.762950644
31-10-2016,India,6.143844935
22-03-2015,USA,8.292275895
09-11-2018,China,7.050044092
04-09-2017,India,7.110427368
24-12-2021,Canada,4.271957071
15-04-2019,Canada,1.505902466
02-01-2019,India,2.902845749
09-10-2017,India,3.608976335
15-09-2019,UK,2.792155599
11-11-2019,Austria,4.555842173
10-04-2018,Argentina,3.213127658
16-01-2020,Poland,5.387437619
27-12-2016,Brazil,1.534613478
06-06-2017,India,3.912983043
22-12-2020,Canada,5.348803496
03-03-2020,Nepal,6.391458239
03-11-2021,Canada,6.179057953
21-06-2022,Canada,6.443568704
13-07-2023,UK,4.213017396
13-08-2017,Brazil,6.84131008
13-11-2020,India,4.299184914
15-05-2019,Brazil,7.786149032
01-04-2015,Poland,6.612604753
29-06-2022,Nepal,5.678572116
28-12-2016,Singapore,2.001597572
08-01-2015,Canada,6.189136745
14-09-2020,Germany,1.688273888
08-09-2017,Germany,2.747120227
03-09-2018,Austria,4.083927963
18-07-2017,Brazil,5.010191521
19-06-2022,USA,5.773965666
10-11-2021,Nepal,7.902102005
26-06-2023,Poland,3.110514328
06-05-2021,Canada,2.815793844
18-11-2015,Austria,3.61356543
14-05-2015,UK,3.87710659
24-01-2023,Poland,2.759129517
01-05-2020,India,3.494748869
02-04-2020,Nepal,6.22691053
19-02-2018,Canada,1.743786624
21-09-2016,Nepal,2.756625691
04-06-2016,Nepal,6.276378435
23-05-2018,UK,4.754458917
28-06-2019,UK,3.924008077
23-04-2019,Argentina,2.209835675
11-04-2022,Nepal,7.124851798
16-05-2019,USA,2.626186455
17-09-2017,India,5.522775468
25-06-2015,Nepal,6.304090546
25-06-2018,USA,4.90297569
07-03-2016,Poland,4.311923735
12-08-2017,USA,3.620681591
29-01-2019,China,6.694455068
25-05-2015,UK,5.725452331
18-04-2019,Canada,5.014431101
22-06-2022,Canada,6.484164337
05-01-2021,Singapore,8.302391712
28-02-2015,UK,6.998463066
12-02-2019,Nepal,5.221981401
16-11-2019,Nepal,7.592200083
10-08-2020,UK,2.552710541
27-01-2015,Brazil,8.137408514
10-01-2023,Argentina,5.631071126
06-08-2020,Austria,5.10427401
22-11-2016,Germany,6.593401366
08-02-2020,Canada,4.5442163
01-08-2019,Canada,3.471997688
10-05-2020,UK,7.575277019
23-08-2019,Canada,4.069728846
25-08-2019,Germany,6.30471347
08-08-2020,China,4.47991776
12-05-2017,Poland,3.573011178
12-05-2022,USA,5.299239485
18-05-2020,India,3.552677799
04-01-2017,Nepal,1.622632951
08-07-2023,Brazil,3.583783436
01-08-2022,USA,5.67045234
30-07-2020,Brazil,6.623330193
08-05-2019,Singapore,6.670762142
19-08-2016,Austria,2.726635535
14-04-2018,Singapore,2.162008024
11-01-2018,Argentina,2.512510221
28-01-2018,Canada,4.517703826
20-10-2017,China,3.91770397
19-04-2023,Canada,6.322943727
29-01-2019,Austria,7.931425927
23-06-2017,Argentina,7.243399483
28-10-2015,Germany,4.708936984
30-01-2020,UK,3.786119339
23-10-2019,USA,2.527253131
15-03-2022,Argentina,5.964701382
13-10-2021,UK,4.173390967
19-06-2017,Argentina,2.051354061
31-05-2022,Poland,6.744868995
10-03-2021,Nepal,4.305177116
05-01-2015,India,8.152512165
06-11-2018,China,6.55115771
11-09-2021,Argentina,7.680477534
12-10-2023,Nepal,8.256120353
19-04-2021,Austria,5.496265857
11-05-2015,China,5.809070301
14-03-2021,Singapore,7.479705546
09-02-2016,Austria,6.359799971
19-10-2019,USA,4.119654708
02-02-2023,Canada,3.006464864
04-06-2019,Nepal,3.423507275
21-02-2019,Argentina,6.948162819
01-09-2019,China,5.010941593
30-11-2018,USA,5.732357977
24-03-2022,India,6.247457743
30-05-2018,China,1.535357348
25-06-2023,Austria,1.631032642
10-10-2021,Nepal,6.100489511
09-01-2015,China,3.369372958
18-03-2018,Germany,7.031807548
02-08-2018,Poland,3.727115763
12-06-2015,Austria,3.0737734
14-05-2022,Argentina,3.77226184
01-06-2015,UK,5.779703952
27-12-2021,Argentina,6.484235229
14-11-2021,Canada,5.615399152
21-11-2023,Poland,5.666615324
03-07-2017,Singapore,4.223276588
19-09-2023,Singapore,1.587970573
08-05-2020,Brazil,3.73749965
01-10-2021,Canada,2.562450388
26-05-2023,Argentina,4.992822517
25-02-2023,Singapore,6.38407755
01-01-2020,Poland,4.230428776
19-06-2021,Nepal,1.72586557
23-04-2016,Germany,8.27406526
07-11-2020,Poland,4.905769631
27-05-2017,Brazil,2.081643987
17-11-2018,Argentina,8.394080234
05-12-2018,Brazil,3.628229112
10-08-2017,Brazil,4.660494288
12-05-2022,Canada,1.706951977
20-07-2022,Germany,5.594558218
19-05-2023,Germany,3.961384646
20-12-2023,Nepal,4.407750964
13-03-2023,USA,6.759718856
10-11-2017,China,5.395076411
23-07-2020,Canada,8.427761679
17-10-2019,Nepal,7.948233968
13-11-2020,India,4.149001906
22-09-2022,UK,2.178858755
10-10-2020,Austria,2.979136198
20-11-2015,UK,5.495215111
27-08-2015,India,7.55425302
04-07-2015,Argentina,8.352275512
10-04-2019,Singapore,4.359613303
16-05-2016,Austria,4.427259969
23-08-2017,Germany,3.452158036
03-05-2018,Brazil,5.91192962
02-01-2017,Poland,7.693305066
23-01-2021,Poland,6.832271922
02-01-2015,Brazil,5.016132688
26-04-2017,Singapore,4.245213565
14-11-2019,Nepal,4.9638325
14-04-2021,Canada,3.503983973
07-03-2018,Canada,2.598774623
19-03-2020,India,4.300380521
10-04-2018,USA,5.228659941
03-01-2020,Brazil,6.84054433
24-04-2020,Poland,2.705894677
23-02-2017,UK,4.183473967
14-05-2021,Poland,4.426699317
13-06-2017,Nepal,4.372056628
25-03-2021,Poland,1.703286978
15-06-2020,Austria,2.470004292
31-12-2020,Germany,5.023528784
21-10-2019,UK,5.696977191
06-09-2021,Argentina,4.361426887
19-01-2019,USA,3.775142172
01-07-2020,Austria,2.665212102
12-06-2021,Poland,4.803394808
07-09-2022,UK,8.162922566
11-07-2019,USA,6.700757624
20-03-2016,Poland,4.225375689
21-11-2018,Singapore,7.544067907
23-12-2023,India,4.704382282
03-04-2017,Argentina,7.622551379
29-07-2023,India,4.805182245
22-03-2017,Argentina,7.949699792
18-01-2015,Brazil,2.4285504
